Frame,Area,Perimeter,Aspect_Ratio,Time,Division_Speed
50,10.5,17.071067690849304,0.5,5.0,105.0
50,0.0,0.0,1.0,5.0,105.0
50,119.0,63.11269760131836,0.5,5.0,1190.0
50,6.0,16.82842707633972,2.6666666666666665,5.0,1130.0
51,1.0,6.828427076339722,1.0,5.1000000000000005,50.0
51,49.5,32.38477599620819,0.8181818181818182,5.1000000000000005,485.0
51,95.5,57.21320295333862,0.5263157894736842,5.1000000000000005,460.0
51,0.0,0.0,1.0,5.1000000000000005,955.0
51,98.0,58.28427064418793,0.4166666666666667,5.1000000000000005,980.0
51,166801.0,1917.4213531017303,1.3111111111111111,5.1000000000000005,1667030.0
51,1.5,5.414213538169861,1.5,5.1000000000000005,1667995.0
52,63.5,35.55634891986847,0.7692307692307693,5.2,620.0
52,166.5,69.69848418235779,0.4615384615384615,5.2,1030.0
52,1.0,4.828427076339722,0.6666666666666666,5.2,1655.0
52,0.0,2.0,0.5,5.2,10.0
52,0.0,2.0,0.5,5.2,0.0
52,0.0,0.0,1.0,5.2,0.0
52,0.0,0.0,1.0,5.2,0.0
52,1.0,4.0,1.0,5.2,10.0
52,1.5,7.414213538169861,0.5,5.2,5.0
52,0.0,0.0,1.0,5.2,15.0
52,0.0,0.0,1.0,5.2,0.0
52,1.5,5.414213538169861,1.5,5.2,15.0
52,160295.5,3165.9768248796463,1.3111111111111111,5.2,1602940.0
52,0.0,0.0,1.0,5.2,1602955.0
52,0.0,0.0,1.0,5.2,0.0
52,0.0,2.0,2.0,5.2,0.0
52,0.0,6.828427076339722,0.5,5.2,0.0
53,0.0,0.0,1.0,5.300000000000001,0.0
53,166566.0,1981.8477593660357,1.3111111111111111,5.300000000000001,1665660.0
53,206.5,97.35533833503725,0.6923076923076923,5.300000000000001,1663595.0
53,0.0,0.0,1.0,5.300000000000001,2065.0
53,56.0,31.798989295959476,1.0,5.300000000000001,560.0
54,0.5,3.414213538169861,1.0,5.4,555.0
54,223.0,73.11269772052765,0.6296296296296297,5.4,2225.0
54,165775.0,2187.813269138336,1.3111111111111111,5.4,1655520.0
54,0.0,0.0,1.0,5.4,1657750.0
54,7.5,12.242640614509584,1.25,5.4,75.0
54,10.0,11.656854152679443,0.8,5.4,25.0
54,5.5,10.242640614509584,1.0,5.4,45.0
54,3.0,19.656854152679443,1.0,5.4,25.0
54,0.0,2.0,0.5,5.4,30.0
54,38.5,31.55634880065918,0.9090909090909092,5.4,385.0
54,0.5,3.414213538169861,1.0,5.4,380.0
54,1.5,5.414213538169861,1.5,5.4,10.0
55,0.0,2.8284270763397217,1.0,5.5,15.0
55,8.5,13.41421353816986,0.5,5.5,85.0
55,0.5,5.414213538169861,0.6666666666666666,5.5,80.0
55,47.5,28.727921843528748,1.1111111111111112,5.5,470.0
55,0.0,2.8284270763397217,1.0,5.5,475.0
55,64.0,39.79898953437805,1.5,5.5,640.0
55,0.0,8.0,0.2,5.5,640.0
55,0.0,0.0,1.0,5.5,0.0
55,167.5,93.84061956,1.2105263157894737,5.5,1675.0
55,3.0,14.485281229019163,0.8,5.5,1645.0
55,0.5,3.414213538169861,1.0,5.5,25.0
55,164077.5,2358.967596769333,1.3111111111111111,5.5,1640770.0
55,0.0,0.0,1.0,5.5,1640775.0
55,0.0,0.0,1.0,5.5,0.0
55,0.0,0.0,1.0,5.5,0.0
55,0.0,0.0,1.0,5.5,0.0
55,0.0,0.0,1.0,5.5,0.0
55,0.0,2.0,0.5,5.5,0.0
55,0.0,0.0,1.0,5.5,0.0
55,0.0,0.0,1.0,5.5,0.0
55,0.0,0.0,1.0,5.5,0.0
56,97.0,41.79898941516876,1.2727272727272727,5.6000000000000005,970.0
56,2.0,10.828427076339722,0.6,5.6000000000000005,950.0
56,0.0,0.0,1.0,5.6000000000000005,20.0
56,0.5,3.414213538169861,1.0,5.6000000000000005,5.0
56,45.0,43.79898941516876,0.625,5.6000000000000005,445.0
56,0.0,4.0,3.0,5.6000000000000005,450.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,187.0,101.25483310222626,1.0909090909090908,5.6000000000000005,1870.0
56,0.0,0.0,1.0,5.6000000000000005,1870.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,0.0,2.0,2.0,5.6000000000000005,0.0
56,175.5,77.69848430156708,2.636363636363636,5.6000000000000005,1755.0
56,0.0,0.0,1.0,5.6000000000000005,1755.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,0.0,2.0,0.5,5.6000000000000005,0.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,0.0,2.0,0.5,5.6000000000000005,0.0
56,0.0,8.0,0.2,5.6000000000000005,0.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,0.0,8.0,0.2,5.6000000000000005,0.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,0.0,0.0,1.0,5.6000000000000005,0.0
56,1.0,4.828427076339722,1.5,5.6000000000000005,10.0
56,0.5,7.414213538169861,0.5,5.6000000000000005,5.0
56,163414.5,2414.707712173462,1.3111111111111111,5.6000000000000005,1634140.0
56,0.5,3.414213538169861,1.0,5.6000000000000005,1634140.0
56,0.0,2.0,0.5,5.6000000000000005,5.0
57,3.5,9.414213538,0.4,5.7,35.0
57,38.5,31.899494767189022,1.0,5.7,350.0
57,2.5,7.414213538169861,0.5,5.7,360.0
57,0.0,8.0,0.2,5.7,25.0
57,65.0,44.62741661071777,1.5,5.7,650.0
57,163707.0,2484.7493413686752,1.3111111111111111,5.7,1636420.0
57,0.0,0.0,1.0,5.7,1637070.0
57,0.0,2.0,0.5,5.7,0.0
57,2.0,6.828427076339722,2.0,5.7,20.0
57,0.0,0.0,1.0,5.7,20.0
57,0.0,7.656854152679443,1.0,5.7,0.0
57,0.0,0.0,1.0,5.7,0.0
57,0.0,0.0,1.0,5.7,0.0
57,0.0,2.0,0.5,5.7,0.0
57,0.0,2.0,2.0,5.7,0.0
57,3.0,8.828427076339722,0.75,5.7,30.0
57,0.0,0.0,1.0,5.7,30.0
57,0.0,0.0,1.0,5.7,0.0
57,168.5,67.21320307254791,2.7,5.7,1685.0
58,3.5,8.242640614509583,1.3333333333333333,5.800000000000001,1650.0
58,0.0,0.0,1.0,5.800000000000001,35.0
58,0.0,0.0,1.0,5.800000000000001,0.0
58,0.0,0.0,1.0,5.800000000000001,0.0
58,3.0,7.656854152679443,0.75,5.800000000000001,30.0
58,8.5,12.242640614509584,0.8,5.800000000000001,55.0
58,0.0,2.0,2.0,5.800000000000001,85.0
58,0.0,2.8284270763397217,1.0,5.800000000000001,0.0
58,0.0,0.0,1.0,5.800000000000001,0.0
58,1.0,4.828427076339722,1.5,5.800000000000001,10.0
58,0.0,8.0,0.2,5.800000000000001,10.0
58,60.0,33.79898941516876,0.7692307692307693,5.800000000000001,600.0
58,0.0,0.0,1.0,5.800000000000001,600.0
58,3.0,14.485281229019163,0.8,5.800000000000001,30.0
58,57.0,39.79898953437805,1.4,5.800000000000001,540.0
58,2.0,13.656854152679443,0.6666666666666666,5.800000000000001,550.0
58,0.0,0.0,1.0,5.800000000000001,20.0
58,164016.0,2502.950352668762,1.3111111111111111,5.800000000000001,1640160.0
58,0.0,0.0,1.0,5.800000000000001,1640160.0
58,0.5,3.414213538169861,1.0,5.800000000000001,5.0
58,0.0,0.0,1.0,5.800000000000001,5.0
58,0.0,0.0,1.0,5.800000000000001,0.0
58,0.0,2.0,0.5,5.800000000000001,0.0
59,0.0,0.0,1.0,5.9,0.0
59,0.0,2.0,0.5,5.9,0.0
59,0.5,7.414213538169861,0.5,5.9,5.0
59,0.0,0.0,1.0,5.9,5.0
59,0.0,2.0,0.5,5.9,0.0
59,0.0,2.0,0.5,5.9,0.0
59,0.0,2.0,2.0,5.9,0.0
59,0.0,0.0,1.0,5.9,0.0
59,0.0,0.0,1.0,5.9,0.0
59,0.0,6.0,0.25,5.9,0.0
59,0.0,2.0,0.5,5.9,0.0
59,0.0,0.0,1.0,5.9,0.0
59,0.0,2.0,2.0,5.9,0.0
59,164029.5,2428.565576195717,1.3111111111111111,5.9,1640295.0
59,0.0,2.0,0.5,5.9,1640295.0
59,0.0,7.656854152679443,1.3333333333333333,5.9,0.0
59,0.0,8.0,0.2,5.9,0.0
59,0.0,0.0,1.0,5.9,0.0
59,0.0,0.0,1.0,5.9,0.0
59,0.0,0.0,1.0,5.9,0.0
59,0.0,2.8284270763397217,1.0,5.9,0.0
59,0.0,2.0,0.5,5.9,0.0
59,85.0,40.62741661071777,0.6875,5.9,850.0
59,0.0,0.0,1.0,5.9,850.0
59,16.5,18.242640614509583,1.4,5.9,165.0
60,29.0,34.14213538169861,0.5,6.0,125.0
60,0.0,0.0,1.0,6.0,290.0
60,0.0,2.0,0.5,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,2.0,0.5,6.0,0.0
60,0.5,3.414213538169861,1.0,6.0,5.0
60,0.0,2.0,2.0,6.0,5.0
60,0.0,2.0,0.5,6.0,0.0
60,0.0,2.0,0.5,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,2.0,0.5,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,163600.5,2554.3056898117065,1.3111111111111111,6.0,1636005.0
60,0.0,2.0,0.5,6.0,1636005.0
60,0.0,0.0,1.0,6.0,0.0
60,14.0,20.485281109809875,0.5555555555555556,6.0,140.0
60,0.0,0.0,1.0,6.0,140.0
60,0.0,8.0,0.2,6.0,0.0
60,0.0,2.0,2.0,6.0,0.0
60,0.0,2.0,2.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,13.5,18.242640614509583,0.3333333333333333,6.0,135.0
60,0.0,0.0,1.0,6.0,135.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,0.0,1.0,6.0,0.0
60,0.0,2.0,0.5,6.0,0.0
60,0.0,4.828427076339722,1.5,6.0,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.5,3.414213538169861,1.0,6.1000000000000005,5.0
61,3.5,8.242640614509583,0.75,6.1000000000000005,30.0
61,52.5,34.72792184352875,0.5,6.1000000000000005,490.0
61,0.0,2.0,2.0,6.1000000000000005,525.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,8.0,5.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,164022.0,2438.808217406273,1.3111111111111111,6.1000000000000005,1640220.0
61,0.0,0.0,1.0,6.1000000000000005,1640220.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,2.0,0.5,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,0.0,1.0,6.1000000000000005,0.0
61,0.0,8.0,0.2,6.1000000000000005,0.0
61,0.0,2.8284270763397217,1.0,6.1000000000000005,0.0
62,164190.5,2448.364565730095,1.3111111111111111,6.2,1641905.0
62,0.0,0.0,1.0,6.2,1641905.0
62,0.0,0.0,1.0,6.2,0.0
62,2.0,6.0,0.6666666666666666,6.2,20.0
62,0.0,2.0,2.0,6.2,20.0
62,0.0,8.0,0.2,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,72.5,37.55634891986847,0.5333333333333333,6.2,725.0
62,0.0,0.0,1.0,6.2,725.0
62,0.0,6.0,0.25,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,0.0,0.0,1.0,6.2,0.0
62,0.0,2.0,2.0,6.2,0.0
63,0.5,3.414213538169861,1.0,6.300000000000001,5.0
63,0.5,3.414213538169861,1.0,6.300000000000001,0.0
63,0.0,0.0,1.0,6.300000000000001,5.0
63,0.0,0.0,1.0,6.300000000000001,0.0
63,0.5,3.414213538169861,1.0,6.300000000000001,5.0
63,0.5,5.414213538169861,1.5,6.300000000000001,0.0
63,0.0,0.0,1.0,6.300000000000001,5.0
63,0.0,0.0,1.0,6.300000000000001,0.0
63,0.0,0.0,1.0,6.300000000000001,0.0
63,0.0,2.0,2.0,6.300000000000001,0.0
63,5.5,9.414213538,0.75,6.300000000000001,55.0
63,3.5,8.242640614509583,1.3333333333333333,6.300000000000001,20.0
63,0.0,2.0,2.0,6.300000000000001,35.0
63,0.0,8.0,0.2,6.300000000000001,0.0
63,0.0,0.0,1.0,6.300000000000001,0.0
63,0.0,2.0,0.5,6.300000000000001,0.0
63,1.5,5.414213538169861,0.6666666666666666,6.300000000000001,15.0
63,0.0,0.0,1.0,6.300000000000001,15.0
63,0.5,3.414213538169861,1.0,6.300000000000001,5.0
63,160415.0,3078.278341531753,1.3111111111111111,6.300000000000001,1604145.0
63,6.0,10.828427076339722,1.0,6.300000000000001,1604090.0
63,76.5,37.55634891986847,0.5,6.300000000000001,705.0
63,5.5,9.414213538,1.3333333333333333,6.300000000000001,710.0
63,0.0,2.0,2.0,6.300000000000001,55.0
63,17.0,19.313708305358887,1.1666666666666667,6.300000000000001,170.0
64,0.0,0.0,1.0,6.4,170.0
64,160236.5,2744.673221468925,1.3111111111111111,6.4,1602365.0
64,5.5,11.41421353816986,0.6,6.4,1602310.0
64,0.0,0.0,1.0,6.4,55.0
64,1.5,5.414213538169861,0.6666666666666666,6.4,15.0
64,0.0,14.0,0.125,6.4,15.0
64,0.0,0.0,1.0,6.4,0.0
64,31.0,35.79898953437805,0.6428571428571429,6.4,310.0
64,0.0,0.0,1.0,6.4,310.0
64,602.5,132.46803617477417,0.6,6.4,6025.0
64,0.0,6.828427076339722,0.5,6.4,6025.0
64,0.0,0.0,1.0,6.4,0.0
64,0.0,2.0,2.0,6.4,0.0
64,8.5,17.071067690849304,0.5,6.4,85.0
64,0.0,2.0,2.0,6.4,85.0
64,96.5,46.38477599620819,0.6875,6.4,965.0
64,0.0,0.0,1.0,6.4,965.0
65,1.5,5.414213538169861,0.6666666666666666,6.5,15.0
65,10.0,14.485281109809875,0.8333333333333334,6.5,85.0
65,0.0,0.0,1.0,6.5,100.0
65,542.5,103.8406194448471,0.6764705882352942,6.5,5425.0
65,118.0,46.28427040576935,1.0714285714285714,6.5,4245.0
65,1.5,5.414213538169861,0.6666666666666666,6.5,1165.0
65,1.0,4.0,1.0,6.5,5.0
65,0.0,0.0,1.0,6.5,10.0
65,7.5,17.41421353816986,0.2222222222222222,6.5,75.0
65,24.5,25.55634880065918,1.8333333333333333,6.5,170.0
65,159793.0,2773.543278336525,1.3111111111111111,6.5,1597685.0
65,0.0,10.485281229019163,0.8,6.5,1597930.0
65,0.0,2.0,2.0,6.5,0.0
65,0.0,0.0,1.0,6.5,0.0
65,78.0,69.59797942638397,1.1111111111111112,6.5,780.0
65,0.0,0.0,1.0,6.5,780.0
65,1.0,8.828427076339722,0.4,6.5,10.0
66,96.5,41.21320307254791,1.0,6.6000000000000005,955.0
66,160102.5,2774.9574922323227,1.3111111111111111,6.6000000000000005,1600060.0
66,0.0,0.0,1.0,6.6000000000000005,1601025.0
66,0.0,4.0,0.3333333333333333,6.6000000000000005,0.0
66,1.0,4.0,1.0,6.6000000000000005,10.0
66,0.0,0.0,1.0,6.6000000000000005,10.0
66,0.0,2.0,0.5,6.6000000000000005,0.0
66,8.5,17.41421353816986,0.375,6.6000000000000005,85.0
66,465.5,124.81118190288544,0.8125,6.6000000000000005,4570.0
66,0.0,2.0,2.0,6.6000000000000005,4655.0
66,0.0,0.0,1.0,6.6000000000000005,0.0
66,2.0,6.0,0.6666666666666666,6.6000000000000005,20.0
66,1.0,6.828427076339722,0.5,6.6000000000000005,10.0
66,2.5,9.414213538,0.4,6.6000000000000005,15.0
66,0.5,3.414213538169861,1.0,6.6000000000000005,20.0
66,5.5,9.414213538,0.75,6.6000000000000005,50.0
66,4.0,9.656854033470154,1.0,6.6000000000000005,15.0
67,0.0,0.0,1.0,6.7,40.0
67,158352.0,3225.1900275945663,1.3111111111111111,6.7,1583520.0
67,0.0,0.0,1.0,6.7,1583520.0
67,0.0,0.0,1.0,6.7,0.0
67,0.5,5.414213538169861,0.6666666666666666,6.7,5.0
67,0.0,8.0,0.2,6.7,5.0
67,0.5,3.414213538169861,1.0,6.7,5.0
67,0.0,0.0,1.0,6.7,5.0
67,0.0,2.0,0.5,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,2.5,11.071067690849304,1.0,6.7,25.0
67,1.5,20.727921843528748,0.7142857142857143,6.7,10.0
67,0.0,0.0,1.0,6.7,15.0
67,0.5,5.414213538169861,1.5,6.7,5.0
67,0.0,0.0,1.0,6.7,5.0
67,0.0,0.0,1.0,6.7,0.0
67,4.0,8.828427076339722,0.75,6.7,40.0
67,2.0,6.828427076339722,0.5,6.7,20.0
67,0.0,2.0,0.5,6.7,20.0
67,0.0,2.0,2.0,6.7,0.0
67,0.0,2.8284270763397217,1.0,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,449.0,103.25483310222626,0.7575757575757576,6.7,4490.0
67,0.0,0.0,1.0,6.7,4490.0
67,0.0,2.0,0.5,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,0.0,2.0,0.5,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,0.0,2.0,2.0,6.7,0.0
67,0.0,2.0,0.5,6.7,0.0
67,0.0,0.0,1.0,6.7,0.0
67,3.5,16.727921724319458,0.8333333333333334,6.7,35.0
67,86.5,40.38477588,1.1666666666666667,6.7,830.0
67,0.0,2.0,0.5,6.7,865.0
68,281.5,92.6690467596054,1.2857142857142858,6.800000000000001,2815.0
68,17.0,35.65685415267944,3.75,6.800000000000001,2645.0
68,0.5,5.414213538169861,0.6666666666666666,6.800000000000001,165.0
68,1.5,5.414213538169861,0.6666666666666666,6.800000000000001,10.0
68,5.0,11.656854152679443,0.8,6.800000000000001,35.0
68,0.0,0.0,1.0,6.800000000000001,50.0
68,495.0,112.91168749332428,1.2222222222222223,6.800000000000001,4950.0
68,2.5,7.414213538169861,2.0,6.800000000000001,4925.0
68,113.5,50.87005710601807,1.1428571428571428,6.800000000000001,1110.0
68,0.0,0.0,1.0,6.800000000000001,1135.0
68,0.0,0.0,1.0,6.800000000000001,0.0
68,0.5,3.414213538169861,1.0,6.800000000000001,5.0
68,0.0,0.0,1.0,6.800000000000001,5.0
68,0.0,0.0,1.0,6.800000000000001,0.0
68,0.5,3.414213538169861,1.0,6.800000000000001,5.0
68,0.0,0.0,1.0,6.800000000000001,5.0
68,155311.5,3444.9128955602646,1.3111111111111111,6.800000000000001,1553115.0
68,0.5,8.242640614509583,0.75,6.800000000000001,1553110.0
68,0.0,0.0,1.0,6.800000000000001,5.0
68,0.0,0.0,1.0,6.800000000000001,0.0
68,0.0,2.0,0.5,6.800000000000001,0.0
68,441.5,135.63960909843445,0.7647058823529411,6.800000000000001,4415.0
68,0.0,2.0,2.0,6.800000000000001,4415.0
69,12.5,17.899494767189026,0.7142857142857143,6.9,125.0
69,1.0,4.0,1.0,6.9,115.0
69,0.0,0.0,1.0,6.9,10.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,2.0,2.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,83.0,40.6274163722992,1.1666666666666667,6.9,830.0
69,0.5,5.414213538169861,1.5,6.9,825.0
69,0.0,0.0,1.0,6.9,5.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,8.828427076339722,0.4,6.9,0.0
69,0.0,2.8284270763397217,1.0,6.9,0.0
69,0.5,3.414213538169861,1.0,6.9,5.0
69,0.0,0.0,1.0,6.9,5.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,2.0,0.5,6.9,0.0
69,0.0,2.0,0.5,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,6.0,0.25,6.9,0.0
69,1.0,7.656854152679443,1.0,6.9,10.0
69,0.0,8.0,0.2,6.9,10.0
69,0.0,4.0,0.3333333333333333,6.9,0.0
69,0.5,3.414213538169861,1.0,6.9,5.0
69,11.0,15.656854152679443,1.0,6.9,105.0
69,1.0,4.0,1.0,6.9,100.0
69,0.0,2.8284270763397217,1.0,6.9,10.0
69,206.0,88.76955187320709,1.875,6.9,2060.0
69,0.0,2.0,2.0,6.9,2060.0
69,442.5,114.81118214130402,0.6111111111111112,6.9,4425.0
69,0.0,2.0,2.0,6.9,4425.0
69,0.0,2.0,2.0,6.9,0.0
69,0.0,2.0,2.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,2.8284270763397217,1.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,156886.0,3197.047891974449,1.3111111111111111,6.9,1568860.0
69,0.0,4.0,0.3333333333333333,6.9,1568860.0
69,0.0,0.0,1.0,6.9,0.0
69,0.0,0.0,1.0,6.9,0.0
69,10.0,20.14213538169861,0.875,6.9,100.0
69,0.0,0.0,1.0,6.9,100.0
70,161439.5,2975.2661480903625,1.3111111111111111,7.0,1614395.0
70,0.0,0.0,1.0,7.0,1614395.0
70,0.0,0.0,1.0,7.0,0.0
70,0.0,2.0,2.0,7.0,0.0
70,0.0,0.0,1.0,7.0,0.0
70,0.0,0.0,1.0,7.0,0.0
70,0.0,0.0,1.0,7.0,0.0
70,0.0,0.0,1.0,7.0,0.0
70,0.0,2.8284270763397217,1.0,7.0,0.0
70,0.0,8.0,0.2,7.0,0.0
70,0.0,4.0,0.3333333333333333,7.0,0.0
70,0.0,0.0,1.0,7.0,0.0
70,0.0,6.828427076339722,1.0,7.0,0.0
70,1.5,12.242640614509584,0.8,7.0,15.0
70,0.0,2.0,2.0,7.0,15.0
70,0.0,0.0,1.0,7.0,0.0
70,8.0,26.14213538169861,1.5,7.0,80.0
70,8.0,16.82842707633972,1.75,7.0,0.0
70,1.0,4.0,1.0,7.0,70.0
70,0.0,0.0,1.0,7.0,10.0
70,3.5,10.242640614509584,0.6,7.0,35.0
70,0.0,2.0,0.5,7.0,35.0
70,0.0,0.0,1.0,7.0,0.0
70,0.0,2.0,0.5,7.0,0.0
70,0.0,0.0,1.0,7.0,0.0
70,1.0,4.0,1.0,7.0,10.0
70,0.0,2.0,2.0,7.0,10.0
71,8.5,25.55634891986847,1.0,7.1000000000000005,85.0
71,0.0,4.0,3.0,7.1000000000000005,85.0
71,0.0,0.0,1.0,7.1000000000000005,0.0
71,0.0,0.0,1.0,7.1000000000000005,0.0
71,0.0,0.0,1.0,7.1000000000000005,0.0
71,0.0,2.0,0.5,7.1000000000000005,0.0
71,80.0,40.14213538169861,1.0909090909090908,7.1000000000000005,800.0
71,157461.5,3342.829635977745,1.3111111111111111,7.1000000000000005,1573815.0
71,0.0,2.0,0.5,7.1000000000000005,1574615.0
71,336.0,94.91168701648712,0.925925925925926,7.1000000000000005,3360.0
71,0.0,0.0,1.0,7.1000000000000005,3360.0
71,0.0,0.0,1.0,7.1000000000000005,0.0
71,10.5,16.242640614509583,0.375,7.1000000000000005,105.0
71,613.5,137.63960921764374,1.1724137931034482,7.1000000000000005,6030.0
72,298.0,83.25483286380768,1.125,7.2,3155.0
72,0.5,5.414213538169861,0.6666666666666666,7.2,2975.0
72,571.0,130.08326029777527,1.3461538461538465,7.2,5705.0
72,0.0,0.0,1.0,7.2,5710.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,80.5,43.21320307254791,1.0,7.2,805.0
72,0.0,0.0,1.0,7.2,805.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,2.0,0.5,7.2,0.0
72,150840.0,4064.341390013695,1.3111111111111111,7.2,1508400.0
72,520.5,131.7817441225052,0.6052631578947368,7.2,1503195.0
72,0.0,0.0,1.0,7.2,5205.0
72,0.0,2.0,2.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,4.0,0.3333333333333333,7.2,0.0
72,27.5,30.727921843528748,1.5714285714285714,7.2,275.0
72,0.0,0.0,1.0,7.2,275.0
72,613.5,177.4385985136032,2.25,7.2,6135.0
72,0.0,0.0,1.0,7.2,6135.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,2.0,0.5,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,2.0,2.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
72,0.0,0.0,1.0,7.2,0.0
73,0.0,8.0,0.2,7.300000000000001,0.0
73,162551.5,2697.8447937965398,1.3111111111111111,7.300000000000001,1625515.0
73,1.5,5.414213538169861,1.5,7.300000000000001,1625500.0
73,0.0,2.8284270763397217,1.0,7.300000000000001,15.0
73,0.0,2.0,0.5,7.300000000000001,0.0
73,1.0,6.828427076339722,0.5,7.300000000000001,10.0
73,0.0,0.0,1.0,7.300000000000001,10.0
73,0.0,4.0,0.3333333333333333,7.300000000000001,0.0
73,0.0,0.0,1.0,7.300000000000001,0.0
73,0.0,2.0,0.5,7.300000000000001,0.0
73,0.0,2.8284270763397217,1.0,7.300000000000001,0.0
73,0.0,0.0,1.0,7.300000000000001,0.0
73,5.0,10.828427076339722,1.6666666666666667,7.300000000000001,50.0
73,0.0,0.0,1.0,7.300000000000001,50.0
73,0.0,2.8284270763397217,1.0,7.300000000000001,0.0
73,0.0,0.0,1.0,7.300000000000001,0.0
73,0.0,0.0,1.0,7.300000000000001,0.0
73,0.0,0.0,1.0,7.300000000000001,0.0
73,1.0,4.0,1.0,7.300000000000001,10.0
73,0.0,0.0,1.0,7.300000000000001,10.0
73,98.0,42.97056233882904,0.8571428571428571,7.300000000000001,980.0
73,0.0,6.0,4.0,7.300000000000001,980.0
74,0.0,0.0,1.0,7.4,0.0
74,0.0,0.0,1.0,7.4,0.0
74,0.0,0.0,1.0,7.4,0.0
74,0.0,0.0,1.0,7.4,0.0
74,0.0,2.0,0.5,7.4,0.0
74,0.0,2.8284270763397217,1.0,7.4,0.0
74,1.5,5.414213538169861,0.6666666666666666,7.4,15.0
74,0.0,8.0,0.2,7.4,15.0
74,0.0,0.0,1.0,7.4,0.0
74,0.5,3.414213538169861,1.0,7.4,5.0
74,0.0,0.0,1.0,7.4,5.0
74,0.0,0.0,1.0,7.4,0.0
74,0.0,2.0,0.5,7.4,0.0
74,0.0,2.0,0.5,7.4,0.0
74,0.0,4.0,0.3333333333333333,7.4,0.0
74,0.0,2.8284270763397217,1.0,7.4,0.0
74,0.0,0.0,1.0,7.4,0.0
